"MastrID";"MastrNummer";"Betriebsstatus";"EinheitenTyp";"Lage";"Plz";"Ort";"Bundesland";"Landkreis";"Gemeinde";"ags_municipality";"Breitengrad";"Laengengrad";"Leistungsbegrenzung";"Bruttoleistung";"Nettonennleistung";"Nutzungsbereich";"Energietraeger";"EinspeisungsArt";"start_year";"start_pause";"end_pause";"end_year";"ags_county";"ags_federal_state";"name"
2213993;"SEE988441167905";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,443156;6,300542;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214020;"SEE901671208736";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45669;6,317111;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214033;"SEE906314142637";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,465548;6,32789;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214058;"SEE913820945744";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,450514;6,290859;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214095;"SEE995359710970";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,475032;6,331501;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214138;"SEE906444695829";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,454935;6,287062;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214152;"SEE900732291939";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,473129;6,315529;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214181;"SEE999748753111";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,456072;6,26597;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214283;"SEE951309653650";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,485862;6,313991;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214313;"SEE927955747111";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,459939;6,259973;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2245413;"SEE950278633540";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,311543;5,77642;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2299905;"SEE990404902775";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,300316;5,7515;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2299978;"SEE931035064647";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,303069;5,806019;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300006;"SEE950413682730";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,300705;5,79421;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300021;"SEE974531659559";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,286287;5,803431;NA;8400;8400;NA;"Wind";NA;2019;NA;NA;NA;NA;NA;NA
2300042;"SEE989566447101";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,291333;5,808004;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300055;"SEE951214676379";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,289934;5,818702;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300608;"SEE916763843337";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,313289;5,817776;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300656;"SEE986042544057";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,307992;5,765073;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300673;"SEE948601818832";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,310823;5,805126;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300696;"SEE982273236075";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,314954;5,767818;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300720;"SEE988197122746";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,304118;5,744082;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2300751;"SEE986094496991";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,298308;5,760744;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2307742;"SEE937203907907";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,309674;5,755391;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2313516;"SEE972357780723";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,318323;5,808559;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2313647;"SEE903902723957";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,290007;5,775445;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2321015;"SEE983500503199";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,297352;5,778053;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2321029;"SEE932541037392";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,293356;5,767513;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2212677;"SEE955455904161";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43747;6,347722;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212992;"SEE971936968422";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44694;6,318167;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214202;"SEE990269547425";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46202;6,275111;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2330326;"SEE943644422831";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,30348;5,771239;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2330358;"SEE965809642441";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,29034;5,793572;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2330361;"SEE991853680610";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,28417;5,809051;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2330368;"SEE926697747670";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,27608;5,807218;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2206649;"SEE955823677963";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,39737;6,370645;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212292;"SEE979581389586";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,42953;6,350666;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212310;"SEE961578300032";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44258;6,367836;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212661;"SEE928245797205";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43202;6,340103;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2206741;"SEE990212835371";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,39482;6,360733;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2207571;"SEE999599787044";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,40364;6,372612;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2207637;"SEE959861452193";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,40989;6,374406;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209517;"SEE964947965276";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,40534;6,359614;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209686;"SEE937067154479";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,41341;6,365353;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209813;"SEE927108847132";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,41782;6,359964;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209897;"SEE922540750781";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43252;6,370832;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2210296;"SEE950736834267";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43532;6,382465;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2210313;"SEE989899785598";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44158;6,384583;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2210556;"SEE939035514612";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,42403;6,356049;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2211843;"SEE917042399804";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43634;6,365001;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2211862;"SEE947012518218";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44545;6,378421;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212334;"SEE950257585914";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44931;6,372274;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212759;"SEE990917805723";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45318;6,366114;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212924;"SEE907467182310";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45054;6,349861;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212941;"SEE917636862462";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45697;6,360161;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2212981;"SEE916990834030";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,43288;6,301954;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2213969;"SEE991541548147";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45193;6,329225;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2213973;"SEE919851056329";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45774;6,337564;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2213976;"SEE964806995802";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46422;6,348691;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214005;"SEE980361907821";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46782;6,343163;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214010;"SEE902085561554";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44062;6,289952;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214042;"SEE910522730906";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,47143;6,337345;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214048;"SEE917925985384";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44449;6,283962;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214086;"SEE999198333772";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45742;6,300664;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214124;"SEE985014563898";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,44835;6,277957;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214143;"SEE924208375190";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46114;6,293801;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214166;"SEE974328092620";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,45222;6,271965;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214217;"SEE975081985693";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46794;6,286402;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214325;"SEE943613031347";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,46541;6,269326;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214346;"SEE967778219457";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,47087;6,278688;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214390;"SEE979973327486";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,47636;6,288051;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2214411;"SEE969829331439";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,48183;6,297432;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2342447;"SEE961777627381";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,4285;6,318769;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2348516;"SEE986695574777";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,00751;6,504436;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2355851;"SEE909876557604";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,27957;5,79931;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2355897;"SEE947685855955";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,30759;5,793367;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2355986;"SEE992042487881";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,32559;5,809211;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2356026;"SEE930677040712";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,32133;5,798558;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2356080;"SEE986498997575";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,28362;5,792234;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2356144;"SEE982870006347";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,33645;5,816847;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2350863;"SEE908200931370";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01501;6,504008;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2358994;"SEE980638775900";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02248;6,503589;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359035;"SEE987588429099";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02986;6,50335;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359057;"SEE982623492663";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01508;6,51618;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359071;"SEE969863945937";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02261;6,51578;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359081;"SEE952457666257";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03483;6,51659;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359098;"SEE916996903969";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04309;6,51614;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359116;"SEE964233757769";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02738;6,52992;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359138;"SEE974860872759";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03531;6,52945;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359154;"SEE977183023365";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04371;6,52896;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359171;"SEE997620853577";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,05163;6,52849;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359197;"SEE902951327321";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0356;6,54219;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359215;"SEE940342746108";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01157;6,55589;NA;6000;6000;NA;"Wind";NA;2018;NA;NA;NA;NA;NA;NA
2359228;"SEE942938589878";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01935;6,5556;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359249;"SEE947887128291";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04283;6,55446;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359270;"SEE995431888344";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0043;6,56868;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359284;"SEE910399876776";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01172;6,5683;NA;6000;6000;NA;"Wind";NA;2018;NA;NA;NA;NA;NA;NA
2359299;"SEE901485919156";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,01913;6,56792;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359344;"SEE939546937627";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,02653;6,56758;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359362;"SEE909818839164";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,03394;6,56713;NA;6000;6000;NA;"Wind";NA;2018;NA;NA;NA;NA;NA;NA
2359420;"SEE905374235600";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04563;6,57901;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359439;"SEE999565442069";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,0437;6,59161;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2359457;"SEE980314319589";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,04365;6,60583;NA;6000;6000;NA;"Wind";"Volleinspeisung";2018;NA;NA;NA;NA;NA;NA
2363682;"SEE934057316022";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,33103;5,804635;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2375497;"SEE948292214951";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,32027;5,780183;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2381467;"SEE906703462438";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Ausschließliche Wirtschaftszone";"offshore";NA;NA;54,3144;5,797574;NA;8400;8400;NA;"Wind";"Volleinspeisung";2019;NA;NA;NA;NA;NA;NA
2198282;"SEE968403975168";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,38971;6,368348;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
2209366;"SEE937356643394";"In Betrieb";"Windeinheit";"Windkraft auf See";NA;NA;"Niedersachsen";"offshore";NA;NA;54,39876;6,35466;NA;7000;7000;NA;"Wind";"Teileinspeisung";2019;NA;NA;NA;NA;NA;NA
