"ags_county";"n";"mean";"sum";"ags_federal_state";"ags_district";"name";"year";"pop_obliged_to_income_taxes";"total_income_in_1000_euro";"total_taxes_on_income_in_1000_euro";"income_per_tax_person";"solar_plants_per_1000_tax_person";"total_production_per_1000_tax_person"
"16063";332;58,761484939759;19508,813;"16";"160";"Wartburgkreis";2015;56627;1840271;255540;32498,1192717255;5,86292757871687;344,514330619669
"16064";274;66,9743613138686;18350,975;"16";"160";"Unstrut-Hainich-Kreis";2015;45450;1375899;189265;30272,8052805281;6,02860286028603;403,761826182618
"16065";166;112,735162650602;18714,037;"16";"160";"Kyffhäuserkreis";2015;32309;935884;122592;28966,6656349624;5,13788727599121;579,22055773933
"16066";396;80,2249090909091;31769,064;"16";"160";"Schmalkalden-Meiningen";2015;57894;1771738;244180;30603,1367671952;6,84008705565344;548,745362213701
"16067";374;123,537628342246;46203,073;"16";"160";"Gotha";2015;62894;1922651;272268;30569,7045823131;5,94651318090756;734,618135275225
"16068";123;68,5399512195122;8430,414;"16";"160";"Sömmerda";2015;31622;981988;136052;31053,9497817975;3,88969704636013;266,599645816204
"16069";157;139,447993630573;21893,335;"16";"160";"Hildburghausen";2015;30738;927071;123440;30160,4203266315;5,10768429956406;712,256327672588
"16070";225;32,7832222222222;7376,225;"16";"160";"Ilm-Kreis";2015;49724;1520562;221566;30580,0418309066;4,52497787788593;148,343355321374
"16071";268;98,8701492537313;26497,2;"16";"160";"Weimarer Land";2015;37595;1203899;177207;32022,8487830829;7,12860752759675;704,806490224764
"16072";87;38,3492643678161;3336,386;"16";"160";"Sonneberg";2015;26581;790210;104519;29728,3774124375;3,27301455927166;125,51770061322
"16073";161;19,5597142857143;3149,114;"16";"160";"Saalfeld-Rudolstadt";2015;49617;1474757;207550;29722,8167765081;3,24485559384888;63,4684483140859
"16074";213;78,3409530516432;16686,623;"16";"160";"Saale-Holzland-Kreis";2015;38258;1193615;170913;31199,0956139892;5,56746301427152;436,160358617805
"16075";177;162,569039548023;28774,72;"16";"160";"Saale-Orla-Kreis";2015;38308;1082819;139685;28266,132400543;4,62044481570429;751,141275973687
"16076";203;198,497512315271;40294,995;"16";"160";"Greiz";2015;45526;1347805;181675;29605,1706717041;4,4589904669859;885,098515134209
"16077";259;228,530378378378;59189,368;"16";"160";"Altenburger Land";2015;39894;1149074;151923;28803,1784228205;6,49220434150499;1483,66591467389
